,Unnamed: 0,Name,Gender,Time,Text
898,386,Speaker 1,F,01:33:20,"So when you say TV, do you mean like the regular channels or do you mean like things like Netflix, prime?"
899,387,Speaker 5,M,01:33:27,"Whatever people can access, I guess. Yeah, but it's like a friend in the corner, isn't it? yeah. Keep it coming."
900,388,Speaker 4,F,01:33:32,"It's a it's a noise. Yeah. Well, even if you're not really taking in, it's the noise in the background. I was talking,"
901,389,Speaker 1,F,01:33:38,"Yeah, my tell is on all the time. Yeah, watching it. That's just going on news just in the background."
902,390,Speaker 5,M,01:33:46,What was that Gogglebox?
903,391,Speaker 1,F,01:33:48,"Oh, that's so funny."
904,392,Speaker 5,M,01:33:49,"When I watch someone, I feel as if I'm there with them, in the chats as it were, so it's like, Oh, they're my friends. So it's kind of like a social contact in a way. Yeah, it's weird."
905,393,Speaker 3,F,01:34:13,We've got staff. We've got staff. We can get in contact with.
906,394,Speaker 4,F,01:34:18,"My children, Yeah, because obviously I haven't got that."
907,395,Speaker 3,F,01:34:22,"I've got only one child in Plymouth, my other two are in London."
908,396,Speaker 4,F,01:34:25,"Yeah, I've got two daughters, so my daughters and I think when I get old, I'll have my granddaughters as well. So if my daughters can't do it my granddaughters will do it all of this,."
909,397,Speaker 1,F,01:34:39,"So, if Rob wasn't there, I'd have no one at all."
910,398,Speaker 3,F,01:34:42,You got me here.
911,399,Speaker 1,F,01:34:44,"Yeah, I'll ring you up. I would say, Come Christine and help me."
912,400,Speaker 3,F,01:34:48,"Yeah, as I said, where we are. Everybody keeps an eye out for everyone else so that simply not what we'd knock on the door. You know, so."
913,401,Speaker 4,F,01:34:58,"You know, some people don't want to make friends. Don't want to get on with the neighbours. Hmm. So but, where I live, all my friends, all in the 70s, most of them are"
914,402,Speaker 3,F,01:35:12,Yeah. So you can really rely on the younger generation to look after us when we get older. Yeah. Yeah.
915,403,Speaker 4,F,01:35:20,I know my children will be there for me. Yeah.
916,404,Speaker 1,F,01:35:23,"So have the people enjoyed doing the Zoom and message calls, you know, the video calls?"
917,405,Speaker 4,F,01:35:28,Yeah. I did.
918,406,Speaker 5,M,01:35:30,I prefer face to face.
919,407,Speaker 3,F,01:35:31,"Yes. Yeah, I do. Yeah, in a group like this, it's lovely."
920,408,Speaker 1,F,01:35:33,Is that because you prefer face to face generally or because you find the technology aggravating?
921,409,Speaker 3,F,01:35:41,"No, I I find it rude sometimes."
922,410,Speaker 5,M,01:35:43,"Hmm. I don't know, the interaction isn't as fluid. Yeah, no."
923,411,Speaker 3,F,01:35:49,"I just got a little while. My tablet like that, this little screen."
924,412,Speaker 5,M,01:35:56,I don't mind it.
925,413,Speaker 1,F,01:35:58,"Because I found I actually really loved the first lockdown because there was so much online that I would never, ever have been able to access before. It was just like Aladdin's cave for me. Just being able to to go online and people were teaching things, giving away, you know, content with so much going on that you could get involved."
926,414,Speaker 5,M,01:36:25,"Well, I got some Facebook. I've never would have otherwise."
927,415,Speaker 1,F,01:36:28,"No, no, you wouldn't."
928,416,Speaker 5,M,01:36:29,"Because I'm a bit phobic of technology,"
929,417,Speaker 1,F,01:36:32,"I did dance classes with people in Australia. Last week, I did a ballet class at the Royal Ballet School. You know, I never, ever. I take weekly lessons with a lady in London, and I'm just about to start taking weekly lessons with the guy in Washington."
930,418,Speaker 5,M,01:36:49,What's the topic?
931,419,Speaker 1,F,01:36:53,"Ballet classes in Washington, D.C."
932,420,Speaker 5,M,01:36:57,Have you got a bar?
933,421,Speaker 1,F,01:36:57,"Yes, I have got a bar. Yeah, yeah, I've got a bar. But no, I don't have a mirror. I don't want a mirror."
934,422,Speaker 1,F,01:37:13,"But we also we've got a social group with a group of dancers in Germany where they have the floods. Oh yeah, a couple of weeks ago in Koblenz. And so, you know, we were able to kind of check that those ladies were OK and give them a bit of support and encouraging them."
935,423,Speaker 3,F,01:37:29,"Yeah. But when you get when you get older as well, your eyesight is not so good you could have cataracts or whatever. This order is going to be not good. So we need to hear people. Don't you to talk?"
936,424,Speaker 1,F,01:37:44,"But hopefully, medicine is advancing as much technologically wise as as everything else. Hopefully, by the time we have cataracts, it will be this afternoon having cataracts done and off you pop."
937,425,Speaker 4,F,01:37:59,Hopefully.
938,426,Speaker 1,F,01:37:59,I will ever hopefully.
939,427,Speaker 3,F,01:38:03,"Well, I hope I won't get what my mum's got, macular degeneration. She'll never be able to see again. No, she can see. But she had a cataracts off. That was really the won't take them off until they're deep. Yeah."
940,428,Speaker 1,F,01:38:20,"So I'm hoping to be like Steve Austin, the six Million Dollar Man. I'll just have them replaced."
941,429,Speaker 3,F,01:38:38,"She had a cataract off, and she can see close. Everything was black before she got this cataract  gone, off a few weeks ago, and she can see colours now. So I think she's it's still like fuzzy."
942,430,Speaker 1,F,01:38:52,"That is a little bit of a worry. You know, will the National Health Service still be here? Yeah. Well, we're older, you know? You know, that's a that's a scary thing because I've I've only known the health service, you know, and I've, I've, you know, benefited."
943,431,Speaker 3,F,01:39:13,"My my sister's a carer, but she's up in Sunderland up in the Northeast. And obviously, I live here now, so I don't take her. But I speak to her most of the time and I speak to her every day. If I'm home but if I'm at my daughters, which is a lot. I spend half of my time at my daughter. But yeah, yeah, no, I'm not a carer. Yeah, it's like being a mother again."
944,432,Speaker 1,F,01:39:47,"Yeah. You mentioned something earlier about dementia. Yeah. And saying that, you know, if you've got dementia again, all of this is going to go is going to go is going to go, you've lost. Yeah. That's what all of your social connections, because unfortunately, you know, mentally, you're not able to ..."
945,433,Speaker 4,F,01:40:06,"your memory is not that good either. So you could have to rely on somebody that's just said to be able to go online for banking and everything else. And if we can't go online, then we're in trouble, you know?"
946,434,Speaker 4,F,01:40:36,"Yes, family."
947,435,Speaker 5,M,01:40:39,"Family is a support, yeah"
948,436,Speaker 4,F,01:40:39,"Yeah, well, I've got my church family. So they would be called family."
949,437,Speaker 1,F,01:40:45,"Yes, firends, family. so I guess family in the widest sense. Yes."
950,438,Speaker 4,F,01:40:49,"Yes, because you can choose your friends. Yes, yes. Friends can become family."
951,439,Speaker 1,F,01:40:54,People you are most close to
952,440,Speaker 5,M,01:40:55,Social Connections.
953,441,Speaker 5,M,01:41:07,"Yeah, OK. I think technology, TV and social media are the big one."
954,442,Speaker 5,M,01:41:17,because we I think people watch tons of TV.
955,443,Speaker 4,F,01:41:21,"Yeah, I do. Laughs watching too much.."
956,444,Speaker 4,F,01:41:41,"Yeah, I find it fabulous. There is  these quizzes and all that sort of things, and it keeps working on. Yeah. And everything else. I think that's the physical aspect of it."
957,445,Speaker 1,F,01:41:56,"But like you said earlier, I think there's that sense of if you're in the house with no sound of any description or you feel lonely. Yeah, even if you've got the television on the radio or something, on the background, you don't notice the silence. You don't noticeit by yourself."
958,446,Speaker 3,F,01:42:10,"And I keep talking about my mother, for she likes to how, even though she can't see it, she likes to have the quizzes on. Yeah, you know, she watches the chase. Yeah. And what's the one before that, Tipping point? Yeah. And then so she can answer the questions yes, it keeps up the mind active. Even though she can't see it, she can hear it."
959,447,Speaker 1,F,01:42:39,"So we didn't really talk much about that kind of mental stimulation, did we? That is really important."
960,448,Speaker 5,M,01:42:56,"What about mental health in terms of if you're going physically going worse, you feel bad in your head. Yes. And then you don't feel like going out to meeting people."
961,449,Speaker 3,F,01:43:09,"Yeah, because that could be depressing. When you can't get up and do things for yourself, like you used to"
962,450,Speaker 5,M,01:43:15,When we can't be bothered to go to the church. You know what you're feeling?
963,451,Speaker 4,F,01:43:20,depression.
964,452,Speaker 4,F,01:43:24,If the people at church found out where I am.
965,453,Speaker 5,M,01:43:26,Drugs.
966,454,Speaker 3,F,01:43:39,Facilitator.
967,455,Speaker 3,F,01:45:08,"I think the other one, I think as you get older, you lose your confidence."
